Year,Month,Day,Hour,OMI1,OMI2,OMI3
1983,3,9,0,0.00402,0.51358,0.5136
1983,3,10,0,0.18739,0.49812,0.5322
1983,3,11,0,0.33457,0.47027,0.57714
1983,3,12,0,0.43723,0.43887,0.6195
1983,3,13,0,0.48924,0.41479,0.64141
1983,3,14,0,0.48727,0.40631,0.63445
1983,3,15,0,0.43724,0.40581,0.59654
1983,3,16,0,0.36537,0.38371,0.52983
1983,3,17,0,0.29932,0.32166,0.43938
1983,3,18,0,0.24225,0.22768,0.33245
1983,3,19,0,0.18585,0.11654,0.21937
1983,3,20,0,0.12407,0.00037,0.12407
1983,3,21,0,0.05507,-0.11204,0.12484
1983,3,22,0,-0.02011,-0.21479,0.21573
1983,3,23,0,-0.09899,-0.30461,0.32029
1983,3,24,0,-0.17866,-0.38058,0.42043
1983,3,25,0,-0.2565,-0.44369,0.5125
1983,3,26,0,-0.33051,-0.49636,0.59633
1983,3,27,0,-0.39948,-0.54187,0.6732
1983,3,28,0,-0.46279,-0.58382,0.74499
1983,3,29,0,-0.52008,-0.62574,0.81365
1983,3,30,0,-0.57078,-0.67072,0.88072
1983,3,31,0,-0.61355,-0.72124,0.94691
1983,4,1,0,-0.64526,-0.77936,1.01181
1983,4,2,0,-0.66238,-0.84525,1.07387
1983,4,3,0,-0.65991,-0.91766,1.1303
1983,4,4,0,-0.63309,-0.99269,1.17739
1983,4,5,0,-0.57952,-1.06308,1.21077
1983,4,6,0,-0.5014,-1.11883,1.22604
1983,4,7,0,-0.40568,-1.14972,1.21919
1983,4,8,0,-0.3013,-1.14838,1.18725
1983,4,9,0,-0.19555,-1.11169,1.12876
1983,4,10,0,-0.09236,-1.04015,1.04424
1983,4,11,0,0.00713,-0.93665,0.93668
1983,4,12,0,0.10327,-0.80559,0.81218
1983,4,13,0,0.19676,-0.6524,0.68143
1983,4,14,0,0.28801,-0.48324,0.56255
1983,4,15,0,0.37685,-0.30466,0.4846
1983,4,16,0,0.46249,-0.12339,0.47867
1983,4,17,0,0.54357,0.05408,0.54625
1983,4,18,0,0.6183,0.22178,0.65687
1983,4,19,0,0.68465,0.3745,0.78038
1983,4,20,0,0.74056,0.50807,0.89809
1983,4,21,0,0.78408,0.61953,0.9993
1983,4,22,0,0.81365,0.7072,1.07803
1983,4,23,0,0.82815,0.77069,1.13128
1983,4,24,0,0.82709,0.81083,1.15824
1983,4,25,0,0.81055,0.82942,1.15972
1983,4,26,0,0.77927,0.82899,1.13775
1983,4,27,0,0.73448,0.81237,1.09517
1983,4,28,0,0.67789,0.78239,1.03521
1983,4,29,0,0.61154,0.74159,0.96122
1983,4,30,0,0.53327,0.69253,0.87406
1983,5,1,0,0.45252,0.63564,0.78026
1983,5,2,0,0.3694,0.57274,0.68153
1983,5,3,0,0.2861,0.50491,0.58033
1983,5,4,0,0.20435,0.43336,0.47912
1983,5,5,0,0.12537,0.35944,0.38068
1983,5,6,0,0.0501,0.28461,0.28898
1983,5,7,0,-0.02066,0.21024,0.21126
1983,5,8,0,-0.08594,0.13763,0.16226
1983,5,9,0,-0.14452,0.06791,0.15968
1983,5,10,0,-0.19483,0.00217,0.19485
1983,5,11,0,-0.23506,-0.05841,0.2422
1983,5,12,0,-0.2633,-0.11236,0.28627
1983,5,13,0,-0.27802,-0.15764,0.31961
1983,5,14,0,-0.27861,-0.1916,0.33814
1983,5,15,0,-0.26598,-0.21099,0.3395
1983,5,16,0,-0.24297,-0.21249,0.32278
1983,5,17,0,-0.21439,-0.19356,0.28884
1983,5,18,0,-0.18623,-0.15337,0.24125
1983,5,19,0,-0.16459,-0.09344,0.18926
1983,5,20,0,-0.15469,-0.01757,0.15568
1983,5,21,0,-0.1603,0.06858,0.17435
1983,5,22,0,-0.18365,0.15822,0.24241
1983,5,23,0,-0.22551,0.24405,0.33229
1983,5,24,0,-0.28538,0.31868,0.42779
1983,5,25,0,-0.36149,0.37503,0.52089
1983,5,26,0,-0.45077,0.40646,0.60696
1983,5,27,0,-0.54862,0.40702,0.68312
1983,5,28,0,-0.64867,0.37164,0.74759
1983,5,29,0,-0.74243,0.29655,0.79947
1983,5,30,0,-0.81903,0.18012,0.8386
1983,5,31,0,-0.86537,0.02422,0.86571
1983,6,1,0,-0.86726,-0.164,0.88264
1983,6,2,0,-0.81219,-0.37079,0.89282
1983,6,3,0,-0.69324,-0.57669,0.90175
1983,6,4,0,-0.51217,-0.76065,0.91701
1983,6,5,0,-0.27898,-0.9053,0.94731
1983,6,6,0,-0.0085,-1.0002,1.00024
1983,6,7,0,0.28319,-1.0416,1.07941
1983,6,8,0,0.58079,-1.03039,1.1828
1983,6,9,0,0.87015,-0.97008,1.30315
1983,6,10,0,1.13817,-0.86557,1.4299
1983,6,11,0,1.37258,-0.72252,1.55113
1983,6,12,0,1.56207,-0.54719,1.65514
1983,6,13,0,1.69656,-0.34642,1.73157
1983,6,14,0,1.7677,-0.12777,1.77231
1983,6,15,0,1.76948,0.1004,1.77232
1983,6,16,0,1.69879,0.32885,1.73033
1983,6,17,0,1.55603,0.54762,1.64959
1983,6,18,0,1.34537,0.74628,1.53849
1983,6,19,0,1.07495,0.9144,1.41126
1983,6,20,0,0.7566,1.04221,1.28788
1983,6,21,0,0.40535,1.12123,1.19225
1983,6,22,0,0.03863,1.14497,1.14562
1983,6,23,0,-0.32473,1.10943,1.15598
1983,6,24,0,-0.66554,1.0136,1.21257
1983,6,25,0,-0.96527,0.85984,1.29269
1983,6,26,0,-1.20696,0.65434,1.37292
1983,6,27,0,-1.37628,0.40774,1.43541
1983,6,28,0,-1.46286,0.13557,1.46913
1983,6,29,0,-1.46218,-0.14179,1.46903
1983,6,30,0,-1.3776,-0.40082,1.43472
1983,7,1,0,-1.22145,-0.61855,1.36914
1983,7,2,0,-1.01368,-0.77726,1.27737
1983,7,3,0,-0.77795,-0.86783,1.16548
1983,7,4,0,-0.53715,-0.89008,1.0396
1983,7,5,0,-0.3101,-0.85062,0.90539
1983,7,6,0,-0.11026,-0.75995,0.76791
1983,7,7,0,0.05422,-0.63005,0.63238
1983,7,8,0,0.17981,-0.47297,0.506
1983,7,9,0,0.26672,-0.30009,0.40149
1983,7,10,0,0.31805,-0.12186,0.3406
1983,7,11,0,0.33896,0.05222,0.34296
1983,7,12,0,0.3358,0.2136,0.39797
1983,7,13,0,0.31537,0.35466,0.4746
1983,7,14,0,0.28425,0.46882,0.54826
1983,7,15,0,0.24831,0.55063,0.60403
1983,7,16,0,0.21243,0.59606,0.63278
1983,7,17,0,0.18043,0.60278,0.6292
1983,7,18,0,0.15522,0.5705,0.59124
1983,7,19,0,0.13901,0.50126,0.52018
1983,7,20,0,0.13347,0.39956,0.42127
1983,7,21,0,0.13966,0.27234,0.30606
1983,7,22,0,0.1577,0.12865,0.20352
1983,7,23,0,0.18635,-0.02095,0.18753
1983,7,24,0,0.22247,-0.16535,0.27719
1983,7,25,0,0.261,-0.29385,0.39303
1983,7,26,0,0.29534,-0.39727,0.49503
1983,7,27,0,0.31826,-0.46867,0.56652
1983,7,28,0,0.323,-0.50386,0.5985
1983,7,29,0,0.30434,-0.50158,0.58669
1983,7,30,0,0.25952,-0.4633,0.53103
1983,7,31,0,0.18875,-0.39291,0.43589
1983,8,1,0,0.09593,-0.29543,0.31062
1983,8,2,0,-0.01212,-0.17703,0.17744
1983,8,3,0,-0.12617,-0.04419,0.13368
1983,8,4,0,-0.23561,0.0965,0.25461
1983,8,5,0,-0.32992,0.23846,0.40708
1983,8,6,0,-0.40004,0.37502,0.54834
1983,8,7,0,-0.4396,0.49956,0.66544
1983,8,8,0,-0.44576,0.60567,0.75202
1983,8,9,0,-0.41957,0.68755,0.80546
1983,8,10,0,-0.36575,0.74046,0.82587
1983,8,11,0,-0.29209,0.76118,0.8153
1983,8,12,0,-0.20838,0.74824,0.77671
1983,8,13,0,-0.12516,0.70212,0.71319
1983,8,14,0,-0.05236,0.62508,0.62727
1983,8,15,0,0.00191,0.52086,0.52086
1983,8,16,0,0.03241,0.39419,0.39553
1983,8,17,0,0.03728,0.2503,0.25306
1983,8,18,0,0.0181,0.09447,0.09619
1983,8,19,0,-0.02064,-0.06806,0.07112
1983,8,20,0,-0.07239,-0.23203,0.24306
1983,8,21,0,-0.12969,-0.39189,0.41279
1983,8,22,0,-0.18501,-0.54172,0.57244
1983,8,23,0,-0.23117,-0.67548,0.71394
1983,8,24,0,-0.26146,-0.78758,0.82984
1983,8,25,0,-0.26967,-0.87356,0.91423
1983,8,26,0,-0.25041,-0.93062,0.96372
1983,8,27,0,-0.19966,-0.95786,0.97845
1983,8,28,0,-0.11554,-0.95612,0.96308
1983,8,29,0,0.00105,-0.92767,0.92767
1983,8,30,0,0.14604,-0.87565,0.88775
1983,8,31,0,0.31214,-0.80356,0.86205
1983,9,1,0,0.48924,-0.71485,0.86623
1983,9,2,0,0.66522,-0.61269,0.90438
1983,9,3,0,0.82697,-0.50004,0.96639
1983,9,4,0,0.9616,-0.37985,1.03391
1983,9,5,0,1.0578,-0.25544,1.0882
1983,9,6,0,1.10692,-0.13073,1.11461
1983,9,7,0,1.104,-0.01022,1.10405
1983,9,8,0,1.04839,0.10135,1.05328
1983,9,9,0,0.94382,0.19979,0.96474
1983,9,10,0,0.79802,0.28222,0.84646
1983,9,11,0,0.62185,0.34763,0.71242
1983,9,12,0,0.42808,0.39704,0.58386
1983,9,13,0,0.23012,0.43319,0.49052
1983,9,14,0,0.04068,0.45993,0.46172
1983,9,15,0,-0.1293,0.48144,0.4985
1983,9,16,0,-0.27166,0.50167,0.57051
1983,9,17,0,-0.38165,0.52379,0.64809
1983,9,18,0,-0.45825,0.54988,0.71579
1983,9,19,0,-0.50411,0.58069,0.76898
1983,9,20,0,-0.52516,0.61552,0.80911
1983,9,21,0,-0.52985,0.65215,0.84026
1983,9,22,0,-0.52811,0.68698,0.86651
1983,9,23,0,-0.53038,0.71539,0.89055
1983,9,24,0,-0.54646,0.73222,0.91366
1983,9,25,0,-0.58465,0.73254,0.93724
1983,9,26,0,-0.6508,0.71223,0.96478
1983,9,27,0,-0.7477,0.66852,1.00298
1983,9,28,0,-0.87457,0.60021,1.06072
1983,9,29,0,-1.02669,0.50762,1.14533
1983,9,30,0,-1.19553,0.39223,1.25823
1983,10,1,0,-1.36896,0.2562,1.39272
1983,10,2,0,-1.53191,0.10184,1.53529
1983,10,3,0,-1.66723,-0.06894,1.66865
1983,10,4,0,-1.75658,-0.25479,1.77496
1983,10,5,0,-1.78124,-0.4546,1.83833
1983,10,6,0,-1.72264,-0.6659,1.84686
1983,10,7,0,-1.56342,-0.88062,1.79438
1983,10,8,0,-1.29165,-1.07742,1.68202
1983,10,9,0,-0.91342,-1.21511,1.52014
1983,10,10,0,-0.46799,-1.24605,1.33104
1983,10,11,0,-0.01612,-1.1528,1.15291
1983,10,12,0,0.39724,-0.96118,1.04003
1983,10,13,0,0.75575,-0.71461,1.04011
1983,10,14,0,1.05739,-0.45148,1.14974
1983,10,15,0,1.30186,-0.19984,1.3171
1983,10,16,0,1.48682,0.02134,1.48697
1983,10,17,0,1.60865,0.20055,1.6211
1983,10,18,0,1.66431,0.33257,1.69721
1983,10,19,0,1.65324,0.41751,1.70515
1983,10,20,0,1.57869,0.45966,1.64425
1983,10,21,0,1.42183,0.54982,1.52443
1983,10,22,0,1.21787,0.59424,1.35511
1983,10,23,0,0.98882,0.59404,1.15353
1983,10,24,0,0.75837,0.55387,0.93909
1983,10,25,0,0.54988,0.4815,0.7309
1983,10,26,0,0.38436,0.38705,0.54547
1983,10,27,0,0.27856,0.2821,0.39646
1983,10,28,0,0.24355,0.17863,0.30203
1983,10,29,0,0.28366,0.08795,0.29699
1983,10,30,0,0.39611,0.01976,0.3966
1983,10,31,0,0.57114,-0.01867,0.57144
1983,11,1,0,0.79286,-0.02313,0.7932
1983,11,2,0,1.0406,0.00734,1.04062
1983,11,3,0,1.29062,0.07036,1.29254
1983,11,4,0,1.51822,0.16056,1.52669
1983,11,5,0,1.6998,0.27018,1.72114
1983,11,6,0,1.81493,0.38978,1.85632
1983,11,7,0,1.84811,0.50916,1.91697
1983,11,8,0,1.79008,0.61828,1.89385
1983,11,9,0,1.63864,0.70814,1.7851
1983,11,10,0,1.39883,0.77151,1.59749
1983,11,11,0,1.13897,0.72479,1.35003
1983,11,12,0,0.81539,0.69726,1.07286
1983,11,13,0,0.44763,0.69594,0.82747
1983,11,14,0,0.05819,0.72142,0.72377
1983,11,15,0,-0.33058,0.76652,0.83476
1983,11,16,0,-0.69989,0.81491,1.07421
1983,11,17,0,-1.03799,0.83895,1.33464
1983,11,18,0,-1.3416,0.7946,1.55926
1983,11,19,0,-1.60588,0.61789,1.72065
1983,11,20,0,-1.78566,0.27596,1.80686
1983,11,21,0,-1.81381,-0.09649,1.81638
1983,11,22,0,-1.72344,-0.33606,1.7559
1983,11,23,0,-1.57702,-0.44545,1.63872
1983,11,24,0,-1.403,-0.48056,1.48302
1983,11,25,0,-1.21763,-0.4829,1.30989
1983,11,26,0,-1.03686,-0.47684,1.14125
1983,11,27,0,-0.87697,-0.47444,0.99708
1983,11,28,0,-0.75237,-0.47889,0.89185
1983,11,29,0,-0.67338,-0.48716,0.83112
1983,11,30,0,-0.6446,-0.49245,0.81118
1983,12,1,0,-0.66418,-0.48676,0.82345
1983,12,2,0,-0.72417,-0.46314,0.85961
1983,12,3,0,-0.8116,-0.4176,0.91273
1983,12,4,0,-0.91024,-0.35034,0.97533
1983,12,5,0,-1.00269,-0.26605,1.03738
1983,12,6,0,-1.07237,-0.17343,1.08631
1983,12,7,0,-1.10526,-0.08376,1.10843
1983,12,8,0,-1.09099,-0.0089,1.09103
1983,12,9,0,-1.02335,0.04112,1.02417
1983,12,10,0,-0.90016,0.06039,0.90218
1983,12,11,0,-0.72296,0.0489,0.72462
1983,12,12,0,-0.49681,0.01293,0.49698
1983,12,13,0,-0.23055,-0.03655,0.23343
1983,12,14,0,0.06268,-0.08767,0.10778
1983,12,15,0,0.36552,-0.13188,0.38858
1983,12,16,0,0.65778,-0.16621,0.67846
1983,12,17,0,0.91878,-0.1924,0.9387
1983,12,18,0,1.12964,-0.21398,1.14973
1983,12,19,0,1.27523,-0.23353,1.29643
1983,12,20,0,1.34535,-0.25118,1.3686
1983,12,21,0,1.33564,-0.26441,1.36156
1983,12,22,0,1.24788,-0.26872,1.27648
1983,12,23,0,1.08982,-0.25868,1.1201
1983,12,24,0,0.87456,-0.22927,0.90411
1983,12,25,0,0.61938,-0.17709,0.6442
1983,12,26,0,0.34428,-0.10134,0.35888
1983,12,27,0,0.07022,-0.00444,0.07036
1983,12,28,0,-0.18263,0.10791,0.21213
1983,12,29,0,-0.39658,0.22728,0.4571
1983,12,30,0,-0.55775,0.34345,0.65502
1983,12,31,0,-0.64485,0.46272,0.79369
1984,1,1,0,-0.67946,0.54132,0.86873
1984,1,2,0,-0.64458,0.59124,0.87467
1984,1,3,0,-0.55255,0.60258,0.81757
1984,1,4,0,-0.41387,0.57397,0.70763
1984,1,5,0,-0.24169,0.50774,0.56233
1984,1,6,0,-0.05092,0.40887,0.41203
1984,1,7,0,0.14236,0.28381,0.31751
1984,1,8,0,0.32173,0.13958,0.35071
1984,1,9,0,0.47148,-0.01633,0.47176
1984,1,10,0,0.57804,-0.17568,0.60415
1984,1,11,0,0.63156,-0.32923,0.71223
1984,1,12,0,0.62715,-0.46698,0.78191
1984,1,13,0,0.56557,-0.57895,0.80935
1984,1,14,0,0.45331,-0.65649,0.79779
1984,1,15,0,0.30178,-0.69353,0.75634
1984,1,16,0,0.12608,-0.68756,0.69902
1984,1,17,0,-0.05666,-0.64009,0.64259
1984,1,18,0,-0.22899,-0.55656,0.60183
1984,1,19,0,-0.37485,-0.44565,0.58234
1984,1,20,0,-0.48086,-0.31836,0.57669
1984,1,21,0,-0.53735,-0.18683,0.5689
1984,1,22,0,-0.53904,-0.0633,0.54274
1984,1,23,0,-0.48535,0.04089,0.48706
1984,1,24,0,-0.38032,0.11622,0.39769
1984,1,25,0,-0.23227,0.15586,0.27971
1984,1,26,0,-0.05288,0.15638,0.16508
1984,1,27,0,0.14396,0.11848,0.18645
1984,1,28,0,0.34368,0.04727,0.34691
1984,1,29,0,0.53263,-0.04776,0.53477
1984,1,30,0,0.69966,-0.15329,0.71626
1984,1,31,0,0.83708,-0.25328,0.87456
1984,2,1,0,0.94093,-0.33064,0.99733
1984,2,2,0,1.01,-0.36952,1.07548
1984,2,3,0,1.04342,-0.35883,1.1034
1984,2,4,0,1.03782,-0.29698,1.07947
1984,2,5,0,0.98738,-0.19521,1.00649
1984,2,6,0,0.88932,-0.07314,0.89233
1984,2,7,0,0.74936,0.05319,0.75125
1984,2,8,0,0.58065,0.17811,0.60736
1984,2,9,0,0.39919,0.30267,0.50096
1984,2,10,0,0.22044,0.42829,0.48169
1984,2,11,0,0.0576,0.55324,0.55623
1984,2,12,0,-0.07941,0.67224,0.67691
1984,2,13,0,-0.18467,0.77748,0.79911
1984,2,14,0,-0.25649,0.86032,0.89775
1984,2,15,0,-0.29714,0.91293,0.96007
1984,2,16,0,-0.31209,0.92968,0.98066
1984,2,17,0,-0.30883,0.90804,0.95912
1984,2,18,0,-0.29552,0.84891,0.89888
1984,2,19,0,-0.27958,0.75635,0.80636
1984,2,20,0,-0.26628,0.63666,0.6901
1984,2,21,0,-0.25729,0.49732,0.55993
1984,2,22,0,-0.24851,0.34634,0.42627
1984,2,23,0,-0.22782,0.19461,0.29962
1984,2,24,0,-0.181,0.0612,0.19106
1984,2,25,0,-0.11098,-0.03426,0.11614
1984,2,26,0,-0.03649,-0.08909,0.09627
1984,2,27,0,0.02858,-0.11164,0.11524
1984,2,28,0,0.07953,-0.10984,0.13561
1984,2,29,0,0.11625,-0.08964,0.14679
1984,3,1,0,0.13989,-0.05641,0.15083
1984,3,2,0,0.15137,-0.01628,0.15224
1984,3,3,0,0.15057,0.02542,0.1527
1984,3,4,0,0.13593,0.06331,0.14995
1984,3,5,0,0.10484,0.09293,0.1401
1984,3,6,0,0.05416,0.11133,0.1238
1984,3,7,0,-0.01898,0.11729,0.11881
1984,3,8,0,-0.11639,0.11116,0.16094
1984,3,9,0,-0.23808,0.0942,0.25604
1984,3,10,0,-0.38177,0.06725,0.38765
1984,3,11,0,-0.54257,0.02879,0.54333
1984,3,12,0,-0.71249,-0.02823,0.71305
1984,3,13,0,-0.87888,-0.12025,0.88706
1984,3,14,0,-1.01974,-0.27275,1.05559
1984,3,15,0,-1.10341,-0.49464,1.20921
1984,3,16,0,-1.12113,-0.73282,1.33939
1984,3,17,0,-1.1092,-0.91671,1.43898
1984,3,18,0,-1.09579,-1.02823,1.50266
1984,3,19,0,-1.08128,-1.07859,1.52725
1984,3,20,0,-1.05617,-1.08182,1.5119
1984,3,21,0,-1.01155,-1.05019,1.45813
1984,3,22,0,-0.94177,-0.99471,1.36981
1984,3,23,0,-0.84481,-0.92539,1.25301
1984,3,24,0,-0.72193,-0.85085,1.11585
1984,3,25,0,-0.57697,-0.77784,0.96847
1984,3,26,0,-0.41552,-0.71066,0.82322
1984,3,27,0,-0.24394,-0.6509,0.69511
1984,3,28,0,-0.06851,-0.59747,0.60139
1984,3,29,0,0.10536,-0.54688,0.55694
1984,3,30,0,0.27349,-0.49385,0.56452
1984,3,31,0,0.43304,-0.43194,0.61163
1984,4,1,0,0.58237,-0.35393,0.68149
1984,4,2,0,0.71961,-0.25334,0.7629
1984,4,3,0,0.84232,-0.12492,0.85154
1984,4,4,0,0.94667,0.03381,0.94728
1984,4,5,0,1.02795,0.22072,1.05138
1984,4,6,0,1.08282,0.42779,1.16426
1984,4,7,0,1.11201,0.64226,1.28416
1984,4,8,0,1.12095,0.85007,1.40683
1984,4,9,0,1.11717,1.03919,1.52578
1984,4,10,0,1.10693,1.20053,1.63296
1984,4,11,0,1.09342,1.32717,1.71958
1984,4,12,0,1.07663,1.4136,1.7769
1984,4,13,0,1.0541,1.45546,1.79708
1984,4,14,0,1.02192,1.44994,1.77388
1984,4,15,0,0.97568,1.39632,1.70342
1984,4,16,0,0.9112,1.29643,1.58462
1984,4,17,0,0.82514,1.15493,1.41941
1984,4,18,0,0.71547,0.97918,1.21272
1984,4,19,0,0.58179,0.77883,0.97214
1984,4,20,0,0.42558,0.56504,0.70738
1984,4,21,0,0.25033,0.34949,0.42989
1984,4,22,0,0.06153,0.14331,0.15596
1984,4,23,0,-0.13355,-0.04388,0.14057
1984,4,24,0,-0.32626,-0.20473,0.38517
1984,4,25,0,-0.50723,-0.33459,0.60765
1984,4,26,0,-0.66716,-0.4315,0.79454
1984,4,27,0,-0.79771,-0.49582,0.93925
1984,4,28,0,-0.89237,-0.52963,1.0377
1984,4,29,0,-0.94711,-0.53604,1.08829
1984,4,30,0,-0.95449,-0.52052,1.0872
1984,5,1,0,-0.92832,-0.48454,1.04717
1984,5,2,0,-0.8682,-0.43303,0.9702
1984,5,3,0,-0.78087,-0.37061,0.86436
1984,5,4,0,-0.67435,-0.30306,0.73932
1984,5,5,0,-0.5572,-0.2372,0.60559
1984,5,6,0,-0.43806,-0.18024,0.47369
1984,5,7,0,-0.32516,-0.13884,0.35356
1984,5,8,0,-0.22585,-0.11818,0.2549
1984,5,9,0,-0.14604,-0.12129,0.18984
1984,5,10,0,-0.08963,-0.14882,0.17372
1984,5,11,0,-0.05797,-0.19919,0.20745
1984,5,12,0,-0.04963,-0.26902,0.27356
1984,5,13,0,-0.06043,-0.35367,0.3588
1984,5,14,0,-0.08396,-0.44765,0.45546
1984,5,15,0,-0.11256,-0.54481,0.55631
1984,5,16,0,-0.13857,-0.63832,0.65319
1984,5,17,0,-0.15554,-0.72072,0.73732
1984,5,18,0,-0.15879,-0.78434,0.80025
1984,5,19,0,-0.14514,-0.82204,0.83475
1984,5,20,0,-0.11232,-0.82823,0.83581
1984,5,21,0,-0.05847,-0.79959,0.80173
1984,5,22,0,0.01781,-0.73542,0.73564
1984,5,23,0,0.11693,-0.63758,0.64821
1984,5,24,0,0.23767,-0.51009,0.56274
1984,5,25,0,0.3766,-0.35855,0.51999
1984,5,26,0,0.52781,-0.18937,0.56075
1984,5,27,0,0.68285,-0.00902,0.68291
1984,5,28,0,0.83111,0.17649,0.84964
1984,5,29,0,0.96042,0.36181,1.02631
1984,5,30,0,1.0581,0.54185,1.18877
1984,5,31,0,1.11245,0.71076,1.32013
1984,6,1,0,1.11496,0.86045,1.40837
1984,6,2,0,1.06284,0.9798,1.44556
1984,6,3,0,0.96062,1.05597,1.42753
1984,6,4,0,0.81905,1.07818,1.35399
1984,6,5,0,0.65111,1.04181,1.22854
1984,6,6,0,0.46775,0.94998,1.05889
1984,6,7,0,0.27604,0.81212,0.85775
1984,6,8,0,0.07987,0.64145,0.64641
1984,6,9,0,-0.11846,0.4527,0.46794
1984,6,10,0,-0.31675,0.26044,0.41007
1984,6,11,0,-0.51215,0.07801,0.51805
1984,6,12,0,-0.70087,-0.08323,0.70579
1984,6,13,0,-0.87839,-0.21447,0.90419
1984,6,14,0,-1.03979,-0.30972,1.08494
1984,6,15,0,-1.18031,-0.36595,1.23574
1984,6,16,0,-1.29583,-0.383,1.35124
1984,6,17,0,-1.38338,-0.36347,1.43033
1984,6,18,0,-1.44141,-0.31239,1.47487
1984,6,19,0,-1.46991,-0.237,1.48889
1984,6,20,0,-1.47027,-0.14625,1.47753
1984,6,21,0,-1.44499,-0.05039,1.44587
1984,6,22,0,-1.39713,0.0397,1.39769
1984,6,23,0,-1.32974,0.11327,1.33456
1984,6,24,0,-1.24533,0.16068,1.25566
1984,6,25,0,-1.1453,0.17435,1.15849
1984,6,26,0,-1.02955,0.14985,1.0404
1984,6,27,0,-0.89644,0.08679,0.90063
1984,6,28,0,-0.74308,-0.01061,0.74316
1984,6,29,0,-0.56643,-0.13363,0.58198
1984,6,30,0,-0.36493,-0.27015,0.45404
1984,7,1,0,-0.14024,-0.40687,0.43036
1984,7,2,0,0.10205,-0.53172,0.54142
1984,7,3,0,0.35318,-0.6354,0.72696
1984,7,4,0,0.60299,-0.7115,0.93265
1984,7,5,0,0.84178,-0.75562,1.13117
1984,7,6,0,1.06147,-0.76453,1.30814
1984,7,7,0,1.25609,-0.73594,1.4558
1984,7,8,0,1.42176,-0.66869,1.57116
1984,7,9,0,1.55642,-0.5633,1.65522
1984,7,10,0,1.65942,-0.42244,1.71234
1984,7,11,0,1.73104,-0.25117,1.74916
1984,7,12,0,1.77209,-0.05693,1.773
1984,7,13,0,1.78355,0.15093,1.78992
1984,7,14,0,1.76632,0.36174,1.80298
1984,7,15,0,1.7211,0.5644,1.81128
1984,7,16,0,1.64851,0.74827,1.81038
1984,7,17,0,1.54921,0.90389,1.79362
1984,7,18,0,1.42432,1.02368,1.75403
1984,7,19,0,1.27582,1.10229,1.68604
1984,7,20,0,1.10692,1.13688,1.58675
1984,7,21,0,0.92231,1.12725,1.45649
1984,7,22,0,0.72803,1.07589,1.29906
1984,7,23,0,0.53086,0.98803,1.12161
1984,7,24,0,0.33748,0.8715,0.93456
1984,7,25,0,0.15345,0.73623,0.75205
1984,7,26,0,-0.01753,0.5933,0.59356
1984,7,27,0,-0.17382,0.45384,0.48599
1984,7,28,0,-0.31554,0.32773,0.45494
1984,7,29,0,-0.44397,0.2227,0.4967
1984,7,30,0,-0.56078,0.14377,0.57892
1984,7,31,0,-0.66728,0.09308,0.67374
1984,8,1,0,-0.76381,0.06989,0.767
1984,8,2,0,-0.84936,0.07114,0.85233
1984,8,3,0,-0.92164,0.09183,0.9262
1984,8,4,0,-0.9775,0.12544,0.98551
1984,8,5,0,-1.01362,0.16442,1.02687
1984,8,6,0,-1.02744,0.20065,1.04684
1984,8,7,0,-1.0179,0.22603,1.04269
1984,8,8,0,-0.98603,0.23308,1.0132
1984,8,9,0,-0.9351,0.21553,0.95961
1984,8,10,0,-0.87036,0.1689,0.8866
1984,8,11,0,-0.79848,0.09092,0.80363
1984,8,12,0,-0.72662,-0.01823,0.72684
1984,8,13,0,-0.66154,-0.15585,0.67965
1984,8,14,0,-0.60871,-0.31701,0.68631
1984,8,15,0,-0.5716,-0.49485,0.75605
1984,8,16,0,-0.55148,-0.6812,0.87645
1984,8,17,0,-0.54755,-0.86711,1.02552
1984,8,18,0,-0.55763,-1.04346,1.18311
1984,8,19,0,-0.57899,-1.20143,1.33366
1984,8,20,0,-0.60922,-1.33286,1.46549
1984,8,21,0,-0.64644,-1.43063,1.5699
1984,8,22,0,-0.68879,-1.48904,1.64063
1984,8,23,0,-0.73342,-1.5042,1.67347
1984,8,24,0,-0.7756,-1.47439,1.66595
1984,8,25,0,-0.80849,-1.40045,1.61707
1984,8,26,0,-0.82373,-1.28581,1.52704
1984,8,27,0,-0.81275,-1.13645,1.39717
1984,8,28,0,-0.76814,-0.96049,1.22987
1984,8,29,0,-0.68498,-0.76756,1.02876
1984,8,30,0,-0.56174,-0.56796,0.79883
1984,8,31,0,-0.40073,-0.37172,0.54659
1984,9,1,0,-0.20798,-0.18777,0.2802
1984,9,2,0,0.00727,-0.02331,0.02442
1984,9,3,0,0.23351,0.11652,0.26097
1984,9,4,0,0.45812,0.22862,0.512
1984,9,5,0,0.66859,0.31165,0.73766
1984,9,6,0,0.85372,0.36548,0.92867
1984,9,7,0,1.00467,0.39082,1.07801
1984,9,8,0,1.11554,0.38899,1.18141
1984,9,9,0,1.18375,0.36209,1.2379
1984,9,10,0,1.20998,0.31339,1.24991
1984,9,11,0,1.1978,0.24767,1.22314
1984,9,12,0,1.15321,0.17137,1.16588
1984,9,13,0,1.0841,0.09233,1.08803
1984,9,14,0,0.9996,0.01904,0.99978
1984,9,15,0,0.90944,-0.04012,0.91033
1984,9,16,0,0.82331,-0.07779,0.82697
